domain,ransomwareGroup,timestamp,lockbitURL,domainCountry,domainDescription
tlip2.com,lockbit3,16/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/0Iseqp0B6xItgmCl64efe5672e2af,VN,"Vietnam is the focus of much attention worldwide as an attractive investment destination of ""China plus one”. The hard-working young force with clever hands, the stable political environment and the good relationship with Japan are some of the featur..."
energyinsight.co.za,lockbit3,16/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/1XnsqNMcAI650GvL64efc20febf6f,ZA,"THE wholesaler for pipes and civil engineering components and have specialized in trading with steel pipes (that ALPE ""Fuchsrohr"" system) and cast iron pipes concentrated. With experience and know-how, we supply pipes together with Molded parts, acce..."
mehmetceylanyapi.com.tr,lockbit3,16/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/kSBvHO5KPQ9eP4zq64efbaf40e38e,TR,"Mehmet Ceylan Yapı A.Ş., which initially set out with a store of 250 M2 with the labor and cooperation of only two people, has realized Turkey's largest single-storey building store (3,000 M2) in İzmir Konak by considering the needs of each period an..."
aeroportlleida.cat,lockbit3,16/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/AtXQ7ohuBLIk1zVR64efa8f49ef92,,"L'Aeroport de Lleida-Alguaire is located 15 km from Lleida. It is located at the clau point in the northeast of the Iberian Peninsula, where a network of infrastructures converges that connects the airport with important tourist and industrial center..."
lamaisonmercier.com,lockbit3,16/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/4OFtJcjAbC2Cre7X64efa34af23ce,,"In 1912, Marcel Mercier, a baker in the heart of Berry launched original biscuits with regional flavors (croustade au crottin Chavignol, croquet du Berry...)."
neolaser.es,lockbit3,16/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/raO6y4qL09tGjwyV64ee5e29cfbf8,ES,"Design and manufacturing, manufacturing and assembly... or the entire process. No matter how many stages you need us to cover, at Neolaser we advise you during the process, we adapt to your needs and we offer you a tailor-made service."
commercialfluidpower.com,lockbit3,16/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/h7oVQsNkREMvrTgL64ee455230499,US,"Commercial Fluid Power is a one stop shop for your fluid power needs. We carry a complete line of materials and offer extensive honing and machining capabilities. And with plants in Dover & North Canton, Ohio as well as Rome, Georgia, we are convenie..."
glat.zapweb.co.il,lockbit3,16/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/iK6bOvIydWjtwZhp64ee3e3f180d5,IL,"MB Glatt Chicken Mehadrin Ltd. is a company that specializes in kosher fish, poultry and meat processing."
motsaot.co.il,lockbit3,16/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/GxEpsAiY8VcptXc364ee35558c18f,IL,Motsaot was founded in 1989 and is the biggest company for portable toilets in Israel.
gsaenz.com.mx,lockbit3,16/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/tcgndYrtC6W5oW2064ee2fe63f66d,MX,The Company's line of business includes the refining of purchased raw cane sugar and sugar syrup.
ipsenlogistics.com,lockbit3,16/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/eTOHVM8oIVYcKBlv64ee317f3172f,,"We are a holding company with interests in the field of international transport services, including industrial export packing."
pelicanwoodcliff.com,lockbit3,15/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/XrZt0YJU1wFuMyxj65042c53e1dc2,,"Welcome to Pelican Woodcliff. We are an independent multi-disciplinary real estate advisory and cost consulting firm. It is our goal to envision, evaluate and excel in order to maximize the success of our clients projects. We enhance the chances of a..."
hillsboroughschools.org,lockbit3,15/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/aqX9FcbKsMv2aUG16504099b94789,,"250+ Affected Schools. Hillsborough County Public Schools is a school district that runs the public school system of Hillsborough County in west central Florida and is headquartered in Tampa, Florida. It is frequently referred to as the School Distri..."
carthagehospital.com,lockbit3,14/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/5SwZtCIPCJkJLoom6502e5b61d25b,,"Claxton-Hepburn Medical Center is a private, not-for-profit, 127-bed community hospital and regional referral center. Claxton-Hepburn includes 67 acute-care beds, a 10-bed intensive care unit, a 10-bed birthing center, a 28-bed acute adult mental hea..."
clearcreek.org,lockbit3,13/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/VbKIzSSb0re3HeaO6502081228e7c,,"There are some things that make Clear Creek who we are. We find our root in the Bible but we stay on mission in our modern world by remembering and focusing on five primary values: Gospel Centrality, Biblical Community, Missional Living, Relentless S..."
sinloc.com,lockbit3,12/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/n8UDAAbwZRLEaPil65007efad8fe6,IT,"Sinloc is a consulting and investment firm with operations throughout Italy. We promote development of local infrastructure, providing advisory services, feasibility studies and direct investments in Public-Private Partnerships"
deeroaks.com,lockbit3,11/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/yLQKdlVnOI6NZ5ck64ff5bdc0e8ed,,"REVENUE about of 30kkDeer Oaks is a full-service behavioral health organization. It offers a comprehensive employee assistance program, geropsychology services, psychiatric medication, management services, and telemedicine services. The company w..."
cfsigroup.ca,lockbit3,11/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/BiucT5vh19VpZs0a64fef42b33dbd,CA,"Better yet, see us in person!"
co.grant.mn.us,lockbit3,11/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/0HCX9f14ZFk56gL064fecb1ba7610,US,The City of Grant is located on the eastern fringe of the Twin Cities' urban core area within west central Washington County.
sd69.org,lockbit3,08/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/UaO15YxYiXlHDEdz64fb760054840,,"In partnership with families and our community, District 69 supports every child's development within an environment of belonging."
milbermakris.com,lockbit3,08/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/I7YHu0tfHJqAGMBk64fb4ed3d38b3,,"Milber Makris Plousadis & Seiden, LLP is a full-service civil litigation defense firm and business partner to the insurance industry"
monaco-technologies.com,lockbit3,08/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/j27Dy2SzogR6hPN364fb4f340f5a6,MC,Monaco Technologies is a software and IT Company and has been providing solutions and services for Enterprises & Public Organizations since 2004.
hanwha.com,lockbit3,08/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/y3YtnYuH2svPtiQ864fb071a5866d,,"Hanwha continues to grow by quickly anticipating and responding to rapidly changing business environments with a balanced business portfolio that includes aerospace, energy & materials,finance and retail & services. As of 2022, we are the seventh l..."
toua.net,lockbit3,07/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/rQ8eY55ajBoSDaoU64fa29041f9b0,,"Provides electricity, water, communication and internet services."
nobleweb.com,lockbit3,06/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/2NfBYDEEbgikTtBU64f8f03c7a36f,,"Since 1992, The Noble Group has built a dedicated team of professionals all working together to revitalize neighborhoods, provide new homes for families and build a better future for our investors.260GBlists with ssn numbers, residential addresse..."
protosign.it,lockbit3,06/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/IcCKedsRqoiXTLIm64f8f41133832,IT,"Protosign SrlRegistered office: Via Giuseppe Candiani 98 -20158- Milann° Company register registration: MI-1714539 - 15/05/2003Share capital: €10,000.00 ivVAT number: 03949800969"
concrejato.com.br,lockbit3,06/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/SnkzY94uWQJpe6cv64f8f589b00c5,BR,"Created in the 1970s, Concrejato specializes in the execution of technical services for industrial and special works, recovery and structural reinforcement, restoration of historical and architectural heritage, retrofit and maintenance of distributio..."
meroso.be,lockbit3,06/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/1FJNmYosVUIGWg2g64f8f64645df3,BE,Meroso Foods has a deep-rooted history as Belgium-based food manufacturer. Different milestones throughout more than 60 years have made the company and its product portfolio what it is today.
qsoftnet.com,lockbit3,06/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/HjKleISN8Zbgc6V464f8f6d463265,,"QSOFT's free billing program also includes a free integrated web and virtual store and the WooCommerce, PrestaShop and osCommerce connector. Try its advantages! and discover why our software is the best eCommerce solution.Qsoft is the leading busin..."
ragasa.com.mx,lockbit3,06/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/rHdAa3KKDpUVp2Mu64f900eb8de26,MX,"RAGASA INDUSTRIES, S.A. DE C.V., PROTEINAS NATURALES, S.A. DE C.V., BASIC PROTEINS, S.A. DE C.V., ADMINISTRATIVE AND COMMERCIAL INTEGRAL SERVICES, S.A. DE C.V., CONTROLLING ENTITY, S.A. DE C.V., INMUEBLES RAGAR, S.A. DE C.V., RAUL GARCIA Y CIA., S.A...."
onyx-fire.com,lockbit3,06/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/SJi6GeasvRJLKTeq64f8ec4767d86,,"Onyx-Fire Protection Services Inc is a company that operates in the Security and Investigations industry800 GBFinancial documents (balance sheets, budget, PL reports, expense reports, bank statements, statements of payables and receivables, var..."
gormanusa.com,lockbit3,06/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/YbY17TwAwxzbZXJq64f8edb459caa,,"Gorman & Company was founded in 1984. They work closely with local governments and community groups to help communities meet their development, planning, economic and social goals."
spmblaw.com,lockbit3,05/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/JPxWnmCwrBLWE5tj64f6ef64075a1,,Simmons Perrine Moyer Bergman PLC is a full-service law firm. From business consulting to the most complex litigation.
godbeylaw.com,lockbit3,05/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/LA086hj52VY9yNmj64f01a7fb4cf8,,Personal Injury & Family Law Attorneys Cincinnati Ohio & Northern Kentucky
cdwg.com,lockbit3,04/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/RROi9N8UOB1Atdrp64f1a06ed2882,US,"About CDW. CDW Corporation (Nasdaq: CDW) is a leading multi-brand provider of information technology solutions to business, government, education and healthcare customers in the United States, the United Kingdom and Canada."
gosslaw.com,lockbit3,03/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/bV6tcegX5nR8j5gP64f4e818ef33e,,VETERANS' LAWYERYou Deserve Representation and Security.We Focus on Results for U.S. Veterans Worldwide.
marianoshoes.com,lockbit3,03/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/Bqvs2yYpXb74UyFR64f4ee44b1390,,"A história da Mariano Shoes remonta a 1945, o ano em que Manuel de Almeida Jorge, mestre artesão de calçado, começou a produzir sapatos para homem de alta qualidade, em S. João da Madeira. As suas criações rapidamente ficaram conhecidas em todo o paí..."
glprop.com,lockbit3,02/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/hBa5L4EmoE9kmpRx64f3710b142b6,,"Global Logistic Properties Ltd. operates as an investment holding company, which through its subsidiaries engages in the provision of distribution facilities and services. Its business solutions include multi-tenant distribution facilities developmen..."
seasonsdarlingharbour.com.au,lockbit3,02/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/1gxahsdcFugeXjc864f35595901c6,AU,"Seasons Darling HarbourHospitality • New South Wales, AustraliaSeasons Darling Harbour provides boutique style accommodation in Darling Harbour, Sydney. We offer spacious and comfortable suites & apartments. See more!"
nerolac.com,lockbit3,02/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/kKRi3THQf0Ivtvcy64f35569a10b9,,"Revenue about of 1kkk USDWe have download a lot of private data: confidential agreements, bank information, driver licenses, finance private data, insurances, a lot of passports, payroll information etc.Founded in 1920, Kansai Nerolac Paints..."
ramlowstein.com,lockbit3,02/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/hRoeNNCp1XimJqz764f369336030c,US,"Architecture, Engineering & Design · Wisconsin, United States ·"
sterncoengineers.com,lockbit3,02/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/2y9PWETU12YwOg8R64f34fc409c33,,
attorneydanwinder.com,lockbit3,02/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/iwxNrgEcrcE27xoZ64f35090a12f0,,"For the best legal assistance in Las Vegas, NV, trust the dedicated staff at the Law Office Of Dan M Winder, P.C., who will work hard to ensure the best possible outcome for you. We have a wealth of experience to serve your legal needs."
designlink.us,lockbit3,02/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/cPYhjtQwCEvsn1Mi64f3520b72bf4,US,"Design Link - Business InformationBusiness Services · Georgia, United States ·"
gh2.com,lockbit3,02/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/1CFV3DS0PUXfv02o64f35341a9a0d,US,"GH2 Architects - Business InformationArchitecture, Engineering & Design · Oklahoma, United States ·"
cc-gorgesardeche.fr,lockbit3,02/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/YBeFJ96AuAv3eZWx64f04b380fab5,FR,Communauté de communes des Gorges de l'Ardèche
cciamp.com,lockbit3,01/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/kjdxYZROjNrihsQS64f25631ef38a,,Comment protéger votre entreprise des cyberattaques et des hackeurs ? Quels sont les bons réflexes et les bonnes pratiques � avoir pour préserver votre activité ? Éléments de réponses.
vodatech.com.tr,lockbit3,01/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/NhhnyaUyR3Vm44kw64f10e40b1dcb,TR,"Vodatech does not care at all about the safety of a huge amount of data of its customers, thanks to which this data ended up with us. Databases of world famous companies such as Suzuki, Nivea, Puma, which used Vodatech's services are now available to..."
hamilton-techservices.com,lockbit3,01/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/Sh6on19yzMtvRrjd64f1a1126f44f,,hamilton-techservices.com
aquinas.qld.edu.au,lockbit3,01/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/rTSg7aUW0Qq9E3Lv64f1a27a7dd69,AU,Aquinas College Ashmore
konkconsulting.com,lockbit3,01/09/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/ZqkCqvWhaRaw3pzi64f1a33babe0f,PT,"Headquartered in Portugal, konkconsulting is an internationally oriented company with more than 10 years of experience in Microsoft, Oracle and SAP platforms.database (bak)"
